file_a,file_b,cochange_count
tests/integration/mock/CodeActAgent/test_edits/response_001.log,tests/unit/test_sandbox.py,3
tests/integration/mock/CodeActAgent/test_edits/response_002.log,tests/integration/mock/CodeActSWEAgent/test_edits/prompt_001.log,3
tests/integration/mock/CodeActAgent/test_edits/response_002.log,tests/integration/mock/CodeActSWEAgent/test_edits/prompt_002.log,3
tests/integration/mock/CodeActAgent/test_edits/response_002.log,tests/integration/mock/CodeActSWEAgent/test_edits/prompt_003.log,3
tests/integration/mock/CodeActAgent/test_edits/response_002.log,tests/integration/mock/CodeActSWEAgent/test_ipython/prompt_001.log,3
tests/integration/mock/CodeActAgent/test_edits/response_002.log,tests/integration/mock/CodeActSWEAgent/test_ipython/prompt_002.log,3
tests/integration/mock/CodeActAgent/test_edits/response_002.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_001.log,3
tests/integration/mock/CodeActAgent/test_edits/response_002.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_002.log,3
tests/integration/mock/CodeActAgent/test_edits/response_002.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_003.log,3
tests/integration/mock/CodeActAgent/test_edits/response_002.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_001.log,3
tests/integration/mock/CodeActAgent/test_edits/response_002.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_002.log,3
tests/integration/mock/CodeActAgent/test_edits/response_002.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_003.log,3
tests/integration/mock/CodeActAgent/test_edits/response_002.log,tests/unit/test_sandbox.py,3
tests/integration/mock/CodeActAgent/test_edits/response_003.log,tests/integration/mock/CodeActSWEAgent/test_edits/prompt_001.log,3
tests/integration/mock/CodeActAgent/test_edits/response_003.log,tests/integration/mock/CodeActSWEAgent/test_edits/prompt_002.log,3
tests/integration/mock/CodeActAgent/test_edits/response_003.log,tests/integration/mock/CodeActSWEAgent/test_edits/prompt_003.log,3
tests/integration/mock/CodeActAgent/test_edits/response_003.log,tests/integration/mock/CodeActSWEAgent/test_ipython/prompt_001.log,3
tests/integration/mock/CodeActAgent/test_edits/response_003.log,tests/integration/mock/CodeActSWEAgent/test_ipython/prompt_002.log,3
tests/integration/mock/CodeActAgent/test_edits/response_003.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_001.log,3
tests/integration/mock/CodeActAgent/test_edits/response_003.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_002.log,3
tests/integration/mock/CodeActAgent/test_edits/response_003.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_003.log,3
tests/integration/mock/CodeActAgent/test_edits/response_003.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_001.log,3
tests/integration/mock/CodeActAgent/test_edits/response_003.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_002.log,3
tests/integration/mock/CodeActAgent/test_edits/response_003.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_003.log,3
tests/integration/mock/CodeActAgent/test_edits/response_003.log,tests/unit/test_sandbox.py,3
tests/integration/mock/CodeActAgent/test_edits/response_004.log,tests/integration/mock/CodeActSWEAgent/test_edits/prompt_001.log,3
tests/integration/mock/CodeActAgent/test_edits/response_004.log,tests/integration/mock/CodeActSWEAgent/test_edits/prompt_002.log,3
tests/integration/mock/CodeActAgent/test_edits/response_004.log,tests/integration/mock/CodeActSWEAgent/test_edits/prompt_003.log,3
tests/integration/mock/CodeActAgent/test_edits/response_004.log,tests/integration/mock/CodeActSWEAgent/test_ipython/prompt_001.log,3
tests/integration/mock/CodeActAgent/test_edits/response_004.log,tests/integration/mock/CodeActSWEAgent/test_ipython/prompt_002.log,3
tests/integration/mock/CodeActAgent/test_edits/response_004.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_001.log,3
tests/integration/mock/CodeActAgent/test_edits/response_004.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_002.log,3
tests/integration/mock/CodeActAgent/test_edits/response_004.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_003.log,3
tests/integration/mock/CodeActAgent/test_edits/response_004.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_001.log,3
tests/integration/mock/CodeActAgent/test_edits/response_004.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_002.log,3
tests/integration/mock/CodeActAgent/test_edits/response_004.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_003.log,3
tests/integration/mock/CodeActAgent/test_edits/response_004.log,tests/unit/test_sandbox.py,3
tests/integration/mock/CodeActAgent/test_edits/response_005.log,tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_003.log,3
tests/integration/mock/CodeActAgent/test_edits/response_005.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_003.log,3
tests/integration/mock/CodeActAgent/test_ipython/prompt_002.log,tests/unit/test_sandbox.py,3
tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_002.log,tests/unit/test_sandbox.py,3
tests/integration/mock/CodeActAgent/test_write_simple_script/response_001.log,tests/unit/test_agent_skill.py,3
tests/integration/mock/CodeActAgent/test_write_simple_script/response_001.log,tests/unit/test_sandbox.py,3
tests/integration/mock/CodeActAgent/test_write_simple_script/response_002.log,tests/unit/test_agent_skill.py,3
tests/integration/mock/CodeActAgent/test_write_simple_script/response_002.log,tests/unit/test_sandbox.py,3
tests/integration/mock/CodeActAgent/test_write_simple_script/response_003.log,tests/unit/test_agent_skill.py,3
tests/integration/mock/CodeActSWEAgent/test_edits/prompt_001.log,tests/integration/mock/CodeActSWEAgent/test_edits/response_001.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/prompt_001.log,tests/integration/mock/CodeActSWEAgent/test_edits/response_002.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/prompt_001.log,tests/integration/mock/CodeActSWEAgent/test_edits/response_003.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/prompt_002.log,tests/integration/mock/CodeActSWEAgent/test_edits/response_001.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/prompt_002.log,tests/integration/mock/CodeActSWEAgent/test_edits/response_002.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/prompt_002.log,tests/integration/mock/CodeActSWEAgent/test_edits/response_003.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/prompt_003.log,tests/integration/mock/CodeActSWEAgent/test_edits/response_001.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_001.log,tests/integration/mock/CodeActSWEAgent/test_edits/response_003.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_001.log,tests/integration/mock/CodeActSWEAgent/test_ipython/prompt_001.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_001.log,tests/integration/mock/CodeActSWEAgent/test_ipython/prompt_002.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_001.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_001.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_001.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_002.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_001.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_003.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_001.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_001.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_001.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_002.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_001.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_003.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_001.log,tests/unit/test_sandbox.py,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_002.log,tests/integration/mock/CodeActSWEAgent/test_ipython/prompt_001.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_002.log,tests/integration/mock/CodeActSWEAgent/test_ipython/prompt_002.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_002.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_001.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_002.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_002.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_002.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_003.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_002.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_001.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_002.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_002.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_002.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_003.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_002.log,tests/unit/test_sandbox.py,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_003.log,tests/integration/mock/CodeActSWEAgent/test_ipython/prompt_001.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_003.log,tests/integration/mock/CodeActSWEAgent/test_ipython/prompt_002.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_003.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_001.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_003.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_002.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_003.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_003.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_003.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_001.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_003.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_002.log,3
tests/integration/mock/CodeActSWEAgent/test_edits/response_003.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_003.log,3
frontend/src/components/AgentControlBar.tsx,frontend/src/components/modals/settings/SettingsForm.tsx,3
frontend/src/components/AgentControlBar.tsx,frontend/src/components/modals/settings/SettingsModal.test.tsx,3
frontend/src/components/AgentControlBar.tsx,frontend/src/i18n/translation.json,3
frontend/src/components/AgentControlBar.tsx,frontend/src/types/AgentState.tsx,3
frontend/src/components/AgentStatusBar.tsx,frontend/src/components/modals/settings/SettingsModal.tsx,3
frontend/src/components/AgentStatusBar.tsx,frontend/src/types/AgentState.tsx,3
frontend/src/components/AgentStatusBar.tsx,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_001.log,3
frontend/src/components/AgentStatusBar.tsx,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_002.log,3
frontend/src/components/chat/Chat.test.tsx,frontend/src/components/chat/Chat.tsx,3
frontend/src/components/chat/ChatInterface.tsx,frontend/src/components/modals/settings/SettingsModal.tsx,3
frontend/src/components/modals/settings/SettingsForm.tsx,opendevin/controller/agent_controller.py,3
frontend/src/components/modals/settings/SettingsModal.tsx,opendevin/controller/agent_controller.py,3
frontend/src/i18n/translation.json,opendevin/controller/agent_controller.py,3
frontend/src/services/actions.ts,frontend/src/types/AgentState.tsx,3
frontend/src/services/actions.ts,opendevin/core/schema/observation.py,3
frontend/src/services/actions.ts,opendevin/events/observation/__init__.py,3
frontend/src/services/actions.ts,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_003.log,3
frontend/src/services/actions.ts,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_004.log,3
frontend/src/services/actions.ts,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_005.log,3
frontend/src/services/actions.ts,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_006.log,3
frontend/src/services/actions.ts,tests/integration/mock/MonologueAgent/test_write_simple_script/response_002.log,3
frontend/src/types/AgentState.tsx,opendevin/controller/agent_controller.py,3
opendevin/controller/agent_controller.py,opendevin/core/schema/agent.py,3
opendevin/controller/agent_controller.py,opendevin/core/schema/observation.py,3
opendevin/controller/agent_controller.py,opendevin/events/action/action.py,3
opendevin/controller/agent_controller.py,tests/integration/mock/ManagerAgent/test_simple_task_rejection/prompt_004.log,3
opendevin/controller/agent_controller.py,tests/integration/mock/ManagerAgent/test_simple_task_rejection/prompt_005.log,3
opendevin/controller/agent_controller.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_005.log,3
opendevin/controller/agent_controller.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_006.log,3
opendevin/controller/agent_controller.py,tests/integration/mock/MonologueAgent/test_write_simple_script/response_002.log,3
opendevin/core/config.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_001.log,3
opendevin/core/config.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_002.log,3
opendevin/core/schema/config.py,opendevin/runtime/runtime.py,3
opendevin/events/action/action.py,opendevin/events/observation/__init__.py,3
opendevin/events/action/action.py,opendevin/runtime/runtime.py,3
opendevin/events/action/action.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_001.log,3
opendevin/events/action/action.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_002.log,3
opendevin/events/action/commands.py,opendevin/events/observation/__init__.py,3
tests/integration/mock/DelegatorAgent/test_edits/prompt_002.log,tests/integration/mock/DelegatorAgent/test_edits/prompt_003.log,3
tests/integration/mock/DelegatorAgent/test_edits/prompt_002.log,tests/integration/mock/DelegatorAgent/test_write_simple_script/prompt_002.log,3
tests/integration/mock/DelegatorAgent/test_edits/prompt_003.log,tests/integration/mock/DelegatorAgent/test_write_simple_script/prompt_002.log,3
tests/integration/mock/ManagerAgent/test_simple_task_rejection/prompt_003.log,tests/integration/mock/ManagerAgent/test_simple_task_rejection/prompt_004.log,3
tests/integration/mock/ManagerAgent/test_simple_task_rejection/prompt_003.log,tests/integration/mock/ManagerAgent/test_simple_task_rejection/prompt_005.log,3
agenthub/micro/agent.py,tests/unit/test_arg_parser.py,3
agenthub/planner_agent/prompt.py,tests/integration/regenerate.sh,3
evaluation/TUTORIAL.md,evaluation/miniwob/README.md,3
opendevin/core/config.py,opendevin/llm/bedrock.py,3
opendevin/events/serialization/event.py,tests/unit/test_observation_serialization.py,3
